Dates,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Balance
2017-04-08 09:00:00,49222.833333333336,4957.333333333333,42253.333333333336,772.1666666666666,2978.6666666666665,6573.0,-179.5,962.8333333333334,9095.0
2017-04-08 12:00:00,48230.0,4350.5,41962.333333333336,460.1666666666667,5065.166666666667,4870.0,-1862.0,963.6666666666666,7579.833333333333
2017-04-08 15:00:00,42871.666666666664,3544.3333333333335,41760.333333333336,428.1666666666667,4308.0,4208.333333333333,-2391.1666666666665,964.0,9950.333333333334
2017-04-08 18:00:00,43204.166666666664,4701.5,42168.833333333336,536.0,1099.1666666666667,7103.5,-301.5,963.8333333333334,13067.166666666666
2017-04-08 21:00:00,46458.666666666664,5207.166666666667,42447.666666666664,1500.1666666666667,-1.0,8228.666666666666,-25.5,983.6666666666666,11882.166666666666
2017-04-09 00:00:00,44539.0,3179.5,42463.333333333336,2183.3333333333335,-1.0,5437.666666666667,-1120.8333333333333,995.6666666666666,8598.666666666666
2017-04-09 03:00:00,38091.0,1938.3333333333333,40419.5,1950.3333333333333,-1.0,3920.6666666666665,-2122.3333333333335,993.6666666666666,9008.166666666666
2017-04-09 06:00:00,38871.666666666664,2008.5,40966.833333333336,1646.8333333333333,142.33333333333334,4257.666666666667,-1951.1666666666667,994.8333333333334,9194.166666666666
2017-04-09 09:00:00,43146.666666666664,1992.6666666666667,41936.0,754.5,2957.8333333333335,4505.0,-1911.1666666666667,991.8333333333334,8080.0
2017-04-09 12:00:00,43620.0,1537.3333333333333,40898.666666666664,363.5,5006.166666666667,3909.8333333333335,-2349.1666666666665,983.1666666666666,6729.5
2017-04-09 15:00:00,38736.0,1822.1666666666667,39827.0,333.5,4229.333333333333,3958.5,-2414.1666666666665,968.1666666666666,9988.5
2017-04-09 18:00:00,40720.5,2573.5,42463.333333333336,470.1666666666667,1092.0,6245.833333333333,-618.1666666666666,969.6666666666666,12475.833333333334
2017-04-09 21:00:00,45520.0,3069.0,42940.833333333336,1004.0,-1.0,7371.166666666667,-21.833333333333332,969.6666666666666,9811.833333333334
2017-04-10 00:00:00,43027.333333333336,2450.1666666666665,41983.666666666664,1549.3333333333333,-1.0,4624.166666666667,-1707.3333333333333,976.6666666666666,6848.333333333333
2017-04-10 03:00:00,38435.0,2444.8333333333335,40881.166666666664,1956.8333333333333,-1.0,3556.3333333333335,-2539.8333333333335,961.1666666666666,8824.5
2017-04-10 06:00:00,47510.0,5199.5,43605.166666666664,2045.0,133.0,5499.0,-1057.0,938.8333333333334,8853.5
2017-04-10 09:00:00,53641.5,6270.333333333333,44538.0,1699.0,2552.5,7853.833333333333,-7.333333333333333,942.1666666666666,10207.0
2017-04-10 12:00:00,53817.666666666664,6039.666666666667,44463.333333333336,1438.5,4727.166666666667,6687.5,-4.833333333333333,940.5,10474.166666666666
2017-04-10 15:00:00,49787.5,5498.0,44431.833333333336,2143.3333333333335,3836.5,5044.5,-599.8333333333334,948.0,11514.833333333334
2017-04-10 18:00:00,49549.333333333336,5946.333333333333,44499.5,2280.8333333333335,984.6666666666666,6543.333333333333,-238.66666666666666,971.6666666666666,11438.333333333334
2017-04-10 21:00:00,50283.666666666664,6121.166666666667,44549.166666666664,2571.5,-1.0,7238.666666666667,-27.833333333333332,950.5,11118.5
2017-04-11 00:00:00,46899.0,5204.0,44096.666666666664,2335.1666666666665,-1.0,4916.5,-969.6666666666666,965.5,9648.166666666666
2017-04-11 03:00:00,42040.333333333336,4515.333333333333,42959.666666666664,1724.5,-1.0,3884.5,-1878.0,949.5,10114.166666666666
2017-04-11 06:00:00,50469.5,6995.833333333333,44264.5,1542.8333333333333,117.66666666666667,6004.333333333333,-144.16666666666666,947.6666666666666,9259.166666666666
2017-04-11 09:00:00,55930.833333333336,7155.166666666667,44680.333333333336,1220.5,2418.8333333333335,8679.333333333334,-23.5,995.6666666666666,9195.5
2017-04-11 12:00:00,55058.5,6648.833333333333,45046.833333333336,1315.0,4374.333333333333,6522.833333333333,-4.833333333333333,1033.1666666666667,9877.666666666666
2017-04-11 15:00:00,50518.166666666664,6068.666666666667,44481.333333333336,1307.5,3920.6666666666665,4873.333333333333,-122.66666666666667,1044.1666666666667,11054.833333333334
