Dates;Solaire;Capa_sol;TCH_sol;Sol_p_sinus;Err_sinus;Sol_p_exog;Err_exog;Sol_p_filter;Err_exog_filter;Sol_p_reduit_noreg;Err_filter_noreg;Sol_p_reduit;Err_filter_exog_filter;Sol_p_LinReg;Err_LinReg;Sol_p_LinReg_filter;Err_LinReg_filter
2020-04-13;1359.1041666666667;9647;0.14088360803013028;2166.3464719351136;807.2423052684468;2070.2319499953496;711.1277833286828;2070.2319499953496;711.1277833286828;2218.574851484656;859.4706848179892;2102.5753377635147;743.4711710968477;1682.811615531753;323.70744886508623;1682.8019777682046;323.69781110153764
2020-04-14;2430.4999999999995;9649;0.2518913877085708;1889.7022879577205;540.7977120422788;1797.9252237291744;632.5747762708252;1797.9252237291744;632.5747762708252;2159.8321005677303;270.66789943226894;2033.093670282726;397.40632971727354;1696.0008128292448;734.4991871707547;1695.9916572691495;734.50834273085
2020-04-15;2205.708333333333;9651;0.2285471281041688;1791.8615238051648;413.84680952816836;1768.5656363282321;437.1426970051009;1768.5656363282321;437.1426970051009;1791.0796192068851;414.6287141264479;1739.8474492214716;465.8608841118614;1709.1953330906026;496.51300024273036;1709.1866599346863;496.52167339864684
2020-04-16;1842.166666666667;9655;0.19079924046262733;2104.1400255951785;261.97335892851174;2027.1345035913535;184.96783692468654;2027.1345035913535;184.96783692468654;1967.2475377618512;125.08087109518429;1937.4763223090265;95.30965564235964;1722.7520384677664;119.41462819890047;1722.743846219759;119.42282044690799
2020-04-17;1595.9374999999998;9655;0.16529647850854476;1718.0467558528148;122.10925585281512;1672.444268244804;76.50676824480452;1672.444268244804;76.50676824480452;1816.1507818870919;220.21328188709222;1781.6829152797952;185.74541527979565;1735.6003425049257;139.66284250492603;1735.5926347595457;139.65513475954606
2020-04-18;1588.7499999999998;9658;0.16450093186995235;1389.9799499636918;198.77005003630796;1467.9423322554276;120.80766774457223;1467.9423322554276;120.80766774457223;1525.9910860480525;62.75891395194723;1567.9653823263402;20.784617673659618;1745.7788501507764;157.02885015077655;1745.7715035003255;157.02150350032576
2020-04-19;787.7708333333335;9660;0.08154977570738442;1420.399010912408;632.6281775790743;1523.9039011569432;736.1330678236097;1523.9039011569432;736.1330678236097;1138.0472381081456;350.276404774812;1283.978567853219;496.20773451988543;1758.9953276380916;971.2244943047581;1758.988464219815;971.2176308864813
2020-04-20;900.125;9664;0.09314207367549669;1607.9785061959706;707.8535061959705;1666.336340357326;766.2113403573259;1666.336340357326;766.2113403573259;1468.3905203997704;568.2655203997703;1604.7492021669925;704.6242021669925;1772.583970798463;872.458970798463;1772.5775894924518;872.4525894924519
2020-04-21;795.1458333333335;9666;0.08226213876819093;1785.199121371586;990.0532880382524;1792.5349385482398;997.3891052149063;1792.5349385482398;997.3891052149063;1966.3839666713832;1171.2381333380497;1968.5346029921661;1173.3887696588326;1782.598020148501;987.4521868151675;1782.5920013128234;987.44616797949
2020-04-22;1170.4791666666665;9667;0.1210798765559808;1840.96032347785;670.4811568111834;1822.620500508497;652.1413338418304;1822.620500508497;652.1413338418304;1946.0555634964128;775.5763968297464;1896.9197804080625;726.4406137413961;1795.6467124875846;625.1675458209182;1795.6411781340314;625.162011467365
2020-04-23;1703.2708333333335;9669;0.17615791015961665;2228.576772103606;525.3059387702726;2136.79306726752;433.5222339341869;2136.79306726752;433.5222339341869;2423.432945720467;720.1621123871338;2307.244622652473;603.9737893191394;1805.6684135981843;102.39758026485093;1805.663242003508;102.39240867017459
